Fecha,Temp_Ventila_C,Salinidad_psu,Actividad_Agua_aw,Radiacion_Infrarroja_W_m2
2025-05-06 00:00:00+00:00,2.3197058967144444,34.51797390568222,0.9817054738299884,319.9665038567596
2025-05-07 00:00:00+00:00,2.345074098814792,34.51504427341125,0.981707026535092,320.0843839151077
2025-05-08 00:00:00+00:00,2.354754797138819,34.51458828814507,0.9817072682072832,320.1293764246668
2025-05-09 00:00:00+00:00,2.3643517246269443,34.513537537857985,0.9817078251049353,320.17398427830403
2025-05-10 00:00:00+00:00,2.391116975877014,34.51039962807514,0.9817094881971202,320.2984175197785
2025-05-11 00:00:00+00:00,2.398759413480486,34.50891669893521,0.9817102741495644,320.33395432154975
2025-05-12 00:00:00+00:00,2.4021328664485417,34.50808936988702,0.9817107126339599,320.34964158323316
2025-05-13 00:00:00+00:00,2.3917888770855975,34.50897103353322,0.9817102453522274,320.3015416949779
2025-05-14 00:00:00+00:00,2.3881534276472918,34.50939646322944,0.9817100198744884,320.2846380228391
2025-05-15 00:00:00+00:00,2.3915059679700694,34.508855596752774,0.981710306533721,320.30022623445666
2025-05-16 00:00:00+00:00,2.384564677570486,34.50987481477653,0.9817097663481684,320.2679521439622
2025-05-17 00:00:00+00:00,2.3664995689584027,34.51171284254667,0.9817087921934503,320.1839683958568
2025-05-18 00:00:00+00:00,2.3642927974311805,34.51192037835889,0.9817086821994698,320.1737103622792
2025-05-19 00:00:00+00:00,2.3706007408389587,34.51091244956139,0.9817092164017325,320.20303308069145
2025-05-20 00:00:00+00:00,2.3613057539019446,34.51166889330889,0.9817088154865463,320.15982567779184
2025-05-21 00:00:00+00:00,2.352426222157708,34.51269417061306,0.9817082720895751,320.1185535870505
2025-05-22 00:00:00+00:00,2.3795227101116665,34.509545700974655,0.9817099407784834,320.2445106382143
2025-05-23 00:00:00+00:00,2.391352363676597,34.50796547888958,0.9817107782961885,320.2995120124938
2025-05-24 00:00:00+00:00,2.407683535855486,34.505807544361666,0.9817119220014883,320.3754546105613
2025-05-25 00:00:00+00:00,2.4098517995702777,34.50539959104875,0.9817121382167442,320.3855384037402
2025-05-26 00:00:00+00:00,2.4066104774325696,34.50574702492625,0.9817119540767891,320.3704643004737
2025-05-27 00:00:00+00:00,2.3818067256751387,34.50868250246222,0.981710398273695,320.25512950089416
2025-05-28 00:00:00+00:00,2.3736637731120833,34.50949270511091,0.9817099688662912,320.21727243088657
2025-05-29 00:00:00+00:00,2.3656350822767362,34.51051525050327,0.9817094269172333,320.17994985650927
2025-05-30 00:00:00+00:00,2.376777717562917,34.508995165822014,0.9817102325621143,320.2317489471957
2025-05-31 00:00:00+00:00,2.3794449734347225,34.50864276326076,0.9817104193354718,320.24414922890645
2025-06-01 00:00:00+00:00,2.365479649693472,34.50994572619472,0.9817097287651168,320.17922733701107
2025-06-02 00:00:00+00:00,2.356522307652986,34.51083507856493,0.9817092574083606,320.13759170914483
2025-06-03 00:00:00+00:00,2.3717157978927084,34.509122202338055,0.9817101652327608,320.2082166759248
2025-06-04 00:00:00+00:00,2.385056840465972,34.50753510226861,0.9817110063957977,320.27024041476636
2025-06-05 00:00:00+00:00,2.3908272982393055,34.50686853090681,0.9817113596786194,320.2970705971318
2025-06-06 00:00:00+00:00,2.3959166253213193,34.506791445190274,0.9817114005340492,320.3207352095209
2025-06-07 00:00:00+00:00,2.401915192775625,34.50607066684229,0.9817117825465735,320.34862933774986
2025-06-08 00:00:00+00:00,2.394744854708958,34.50670765875632,0.9817114449408592,320.3152865346225
2025-06-09 00:00:00+00:00,2.398087556144514,34.506227975950836,0.981711699172746,320.33083011325357
2025-06-10 00:00:00+00:00,2.4078386314052085,34.50498232731972,0.9817123593665206,320.3761758947375
2025-06-11 00:00:00+00:00,2.4080831552938196,34.504841092857156,0.9817124342207857,320.37731307498274
2025-06-12 00:00:00+00:00,2.4135951806131946,34.50411186839139,0.9817128207097525,320.40294804570175
2025-06-13 00:00:00+00:00,2.397069541728264,34.50599168770479,0.9817118244055164,320.3260962811485
2025-06-14 00:00:00+00:00,2.3973613626235415,34.50585955492375,0.9817118944358905,320.3274532615997
2025-06-15 00:00:00+00:00,2.389102621448333,34.50657325400785,0.9817115161753759,320.28905140458136
2025-06-16 00:00:00+00:00,2.3961536623911805,34.50549306583125,0.9817120886751094,320.32183742852504
2025-06-17 00:00:00+00:00,2.402212325390278,34.50498571374771,0.9817123575717137,320.3500110908723
2025-06-18 00:00:00+00:00,2.3983563529315277,34.505115707251946,0.9817122886751565,320.3320800442499
2025-06-19 00:00:00+00:00,2.3823707632446527,34.50647719666639,0.9817115670857668,320.2577518693485
2025-06-20 00:00:00+00:00,2.390641894112014,34.50522845450764,0.9817122289191109,320.2962085203284
2025-06-21 00:00:00+00:00,2.400487328189653,34.50420377412771,0.9817127719997123,320.3419894142737
2025-06-22 00:00:00+00:00,2.4185179234896528,34.50220565750118,0.9817138310015244,320.4258437202121
2025-06-23 00:00:00+00:00,2.419140152402986,34.502399892570345,0.9817137280569377,320.4287377939085
2025-06-24 00:00:00+00:00,2.4139612100830554,34.50278055206375,0.9817135263074062,320.4046504063465
2025-06-25 00:00:00+00:00,2.4093579757790278,34.50321225806514,0.9817132975032254,320.38324179086413
2025-06-26 00:00:00+00:00,2.4001636910580557,34.503970075956666,0.981712895859743,320.34048443591684
2025-06-27 00:00:00+00:00,2.402996870312083,34.44107289487917,0.981746231365714,320.35365947454017
2025-06-28 00:00:00+00:00,2.404654085703611,34.45099179699555,0.9817409743475923,320.3613661561669
2025-06-29 00:00:00+00:00,2.4070637782197917,34.463410756381876,0.9817343922991176,320.3725723905935
2025-06-30 00:00:00+00:00,2.408638137816389,34.46664333046722,0.9817326790348524,320.3798940821448
2025-07-01 00:00:00+00:00,2.4087723307253475,34.470214090265834,0.9817307865321591,320.3805181633444
2025-07-02 00:00:00+00:00,2.4094990107860417,34.47277076508389,0.9817294314945055,320.38389769727604
2025-07-03 00:00:00+00:00,2.410287251696875,34.47447074718007,0.9817285305039946,320.3875635593472
